depth,Stmax,Stavg,EndP,MaxP,MaxV,RanV,RtUp,RtDn,TINDVI,Easting_32632,Northing_32632,elev,asp,slo,tri,Al05Fe
0.600000,101.300000,66.500000,21.000000,14.000000,0.805681,0.479266,0.075121,0.068467,3.787522,902754.554598,4648566.890566,1765.000000,121.239212,44.590149,6.375000,0.784055
0.050000,219.700000,158.500000,20.000000,14.000000,0.761677,0.133172,0.022195,0.021865,0.999472,889016.984668,4629513.566527,475.000000,147.094757,63.276428,11.500000,0.459343
0.150000,219.700000,158.500000,20.000000,14.000000,0.761677,0.133172,0.022195,0.021865,0.999472,889016.984668,4629513.566527,475.000000,147.094757,63.276428,11.500000,0.405275
0.225000,219.700000,158.500000,20.000000,14.000000,0.761677,0.133172,0.022195,0.021865,0.999472,889016.984668,4629513.566527,475.000000,147.094757,63.276428,11.500000,0.470733
0.050000,199.600000,147.000000,20.000000,13.000000,0.809543,0.201540,0.033038,0.028791,1.633208,876511.476906,4592494.934786,717.000000,19.290047,26.487024,4.250000,1.600866
0.150000,199.600000,147.000000,20.000000,13.000000,0.809543,0.201540,0.033038,0.028791,1.633208,876511.476906,4592494.934786,717.000000,19.290047,26.487024,4.250000,1.898094
0.050000,192.900000,145.800000,20.000000,14.000000,0.899071,0.199867,0.033311,0.030764,1.453517,937677.968611,4578599.112204,812.000000,154.093491,24.318846,3.875000,0.871470
0.150000,192.900000,145.800000,20.000000,14.000000,0.899071,0.199867,0.033311,0.030764,1.453517,937677.968611,4578599.112204,812.000000,154.093491,24.318846,3.875000,1.110284
0.300000,192.900000,145.800000,20.000000,14.000000,0.899071,0.199867,0.033311,0.030764,1.453517,937677.968611,4578599.112204,812.000000,154.093491,24.318846,3.875000,1.203262
0.600000,192.900000,145.800000,20.000000,14.000000,0.899071,0.199867,0.033311,0.030764,1.453517,937677.968611,4578599.112204,812.000000,154.093491,24.318846,3.875000,1.251272
0.050000,175.300000,133.100000,20.000000,14.000000,0.941255,0.270332,0.038619,0.042911,2.151427,1061579.258139,4532827.380791,975.000000,135.000000,17.677670,2.500000,0.955904
0.150000,175.300000,133.100000,20.000000,14.000000,0.941255,0.270332,0.038619,0.042911,2.151427,1061579.258139,4532827.380791,975.000000,135.000000,17.677670,2.500000,1.216047
0.300000,175.300000,133.100000,20.000000,14.000000,0.941255,0.270332,0.038619,0.042911,2.151427,1061579.258139,4532827.380791,975.000000,135.000000,17.677670,2.500000,1.161456
0.600000,175.300000,133.100000,20.000000,14.000000,0.941255,0.270332,0.038619,0.042911,2.151427,1061579.258139,4532827.380791,975.000000,135.000000,17.677670,2.500000,0.477600
0.050000,217.300000,168.800000,19.000000,13.000000,0.700427,0.006776,0.001129,0.001085,0.050221,1107829.558949,4517971.118167,344.000000,3.366463,10.643367,2.625000,0.088138
0.150000,217.300000,168.800000,19.000000,13.000000,0.700427,0.006776,0.001129,0.001085,0.050221,1107829.558949,4517971.118167,344.000000,3.366463,10.643367,2.625000,0.074467
0.300000,217.300000,168.800000,19.000000,13.000000,0.700427,0.006776,0.001129,0.001085,0.050221,1107829.558949,4517971.118167,344.000000,3.366463,10.643367,2.625000,0.057107
0.475000,217.300000,168.800000,19.000000,13.000000,0.700427,0.006776,0.001129,0.001085,0.050221,1107829.558949,4517971.118167,344.000000,3.366463,10.643367,2.625000,0.045895
0.050000,151.000000,114.300000,20.000000,14.000000,0.803231,0.278086,0.039727,0.042755,2.174372,1064043.293520,4496911.222279,1115.000000,45.000000,60.104076,8.500000,2.566524
0.150000,151.000000,114.300000,20.000000,14.000000,0.803231,0.278086,0.039727,0.042755,2.174372,1064043.293520,4496911.222279,1115.000000,45.000000,60.104076,8.500000,3.381382
0.300000,151.000000,114.300000,20.000000,14.000000,0.803231,0.278086,0.039727,0.042755,2.174372,1064043.293520,4496911.222279,1115.000000,45.000000,60.104076,8.500000,2.596296
0.525000,151.000000,114.300000,20.000000,14.000000,0.803231,0.278086,0.039727,0.042755,2.174372,1064043.293520,4496911.222279,1115.000000,45.000000,60.104076,8.500000,3.832260
0.050000,241.900000,193.300000,7.000000,2.000000,0.597245,0.080892,0.011556,0.011757,0.523663,1140370.739376,4484009.175534,131.000000,235.840302,42.297310,6.375000,0.117228
0.150000,241.900000,193.300000,7.000000,2.000000,0.597245,0.080892,0.011556,0.011757,0.523663,1140370.739376,4484009.175534,131.000000,235.840302,42.297310,6.375000,0.094469
0.300000,241.900000,193.300000,7.000000,2.000000,0.597245,0.080892,0.011556,0.011757,0.523663,1140370.739376,4484009.175534,131.000000,235.840302,42.297310,6.375000,0.078016
0.600000,241.900000,193.300000,7.000000,2.000000,0.597245,0.080892,0.011556,0.011757,0.523663,1140370.739376,4484009.175534,131.000000,235.840302,42.297310,6.375000,0.077588
0.050000,131.700000,97.800000,20.000000,14.000000,0.945642,0.337644,0.052774,0.056274,2.473691,1112745.839808,4445839.975682,1386.000000,49.763641,10.643367,1.500000,0.828108
0.150000,131.700000,97.800000,20.000000,14.000000,0.945642,0.337644,0.052774,0.056274,2.473691,1112745.839808,4445839.975682,1386.000000,49.763641,10.643367,1.500000,1.269465
0.300000,131.700000,97.800000,20.000000,14.000000,0.945642,0.337644,0.052774,0.056274,2.473691,1112745.839808,4445839.975682,1386.000000,49.763641,10.643367,1.500000,1.181002
0.525000,131.700000,97.800000,20.000000,14.000000,0.945642,0.337644,0.052774,0.056274,2.473691,1112745.839808,4445839.975682,1386.000000,49.763641,10.643367,1.500000,1.114360
0.050000,126.200000,91.900000,20.000000,14.000000,0.925107,0.424262,0.070710,0.066839,3.120222,1147715.038250,4375695.468536,1625.000000,52.594643,13.375584,2.250000,0.842291
0.150000,126.200000,91.900000,20.000000,14.000000,0.925107,0.424262,0.070710,0.066839,3.120222,1147715.038250,4375695.468536,1625.000000,52.594643,13.375584,2.250000,0.805417
0.300000,126.200000,91.900000,20.000000,14.000000,0.925107,0.424262,0.070710,0.066839,3.120222,1147715.038250,4375695.468536,1625.000000,52.594643,13.375584,2.250000,0.817949
0.540000,126.200000,91.900000,20.000000,14.000000,0.925107,0.424262,0.070710,0.066839,3.120222,1147715.038250,4375695.468536,1625.000000,52.594643,13.375584,2.250000,0.564701
0.050000,162.200000,124.600000,21.000000,15.000000,0.737389,0.095305,0.013615,0.014247,0.733844,1162811.442522,4376658.887439,1214.000000,153.434952,22.360680,3.500000,0.361304
0.150000,162.200000,124.600000,21.000000,15.000000,0.737389,0.095305,0.013615,0.014247,0.733844,1162811.442522,4376658.887439,1214.000000,153.434952,22.360680,3.500000,0.450824
0.300000,162.200000,124.600000,21.000000,15.000000,0.737389,0.095305,0.013615,0.014247,0.733844,1162811.442522,4376658.887439,1214.000000,153.434952,22.360680,3.500000,0.485279
0.525000,162.200000,124.600000,21.000000,15.000000,0.737389,0.095305,0.013615,0.014247,0.733844,1162811.442522,4376658.887439,1214.000000,153.434952,22.360680,3.500000,0.337446
0.050000,160.500000,123.500000,21.000000,15.000000,0.851871,0.089877,0.014980,0.013580,0.647864,1148928.523504,4357637.987861,1257.000000,32.799530,33.459396,4.625000,0.707403
0.150000,160.500000,123.500000,21.000000,15.000000,0.851871,0.089877,0.014980,0.013580,0.647864,1148928.523504,4357637.987861,1257.000000,32.799530,33.459396,4.625000,0.824625
0.300000,160.500000,123.500000,21.000000,15.000000,0.851871,0.089877,0.014980,0.013580,0.647864,1148928.523504,4357637.987861,1257.000000,32.799530,33.459396,4.625000,0.786550
0.575000,160.500000,123.500000,21.000000,15.000000,0.851871,0.089877,0.014980,0.013580,0.647864,1148928.523504,4357637.987861,1257.000000,32.799530,33.459396,4.625000,0.703174
0.050000,259.800000,210.500000,8.000000,2.000000,0.695224,0.153890,0.025648,0.019836,1.031779,1194093.176905,4360558.811994,118.000000,91.169136,30.631376,4.500000,0.047124
0.150000,259.800000,210.500000,8.000000,2.000000,0.695224,0.153890,0.025648,0.019836,1.031779,1194093.176905,4360558.811994,118.000000,91.169136,30.631376,4.500000,0.052481
0.300000,259.800000,210.500000,8.000000,2.000000,0.695224,0.153890,0.025648,0.019836,1.031779,1194093.176905,4360558.811994,118.000000,91.169136,30.631376,4.500000,0.045277
0.600000,259.800000,210.500000,8.000000,2.000000,0.695224,0.153890,0.025648,0.019836,1.031779,1194093.176905,4360558.811994,118.000000,91.169136,30.631376,4.500000,0.035763
0.050000,193.700000,152.700000,20.000000,14.000000,0.882737,0.164044,0.027341,0.027064,1.234131,1124817.603211,4265387.115306,910.000000,56.309933,9.013878,1.375000,0.878886
0.150000,193.700000,152.700000,20.000000,14.000000,0.882737,0.164044,0.027341,0.027064,1.234131,1124817.603211,4265387.115306,910.000000,56.309933,9.013878,1.375000,1.239366
0.300000,193.700000,152.700000,20.000000,14.000000,0.882737,0.164044,0.027341,0.027064,1.234131,1124817.603211,4265387.115306,910.000000,56.309933,9.013878,1.375000,1.288040
0.570000,193.700000,152.700000,20.000000,14.000000,0.882737,0.164044,0.027341,0.027064,1.234131,1124817.603211,4265387.115306,910.000000,56.309933,9.013878,1.375000,0.557986
0.050000,78.800000,40.000000,21.000000,15.000000,0.807303,0.489491,0.069927,0.076064,3.849875,527915.426718,5141796.778424,1784.000000,303.690063,27.041636,4.125000,0.231476
0.150000,78.800000,40.000000,21.000000,15.000000,0.807303,0.489491,0.069927,0.076064,3.849875,527915.426718,5141796.778424,1784.000000,303.690063,27.041636,4.125000,0.811006
0.300000,78.800000,40.000000,21.000000,15.000000,0.807303,0.489491,0.069927,0.076064,3.849875,527915.426718,5141796.778424,1784.000000,303.690063,27.041636,4.125000,0.648974
0.450000,78.800000,40.000000,21.000000,15.000000,0.807303,0.489491,0.069927,0.076064,3.849875,527915.426718,5141796.778424,1784.000000,303.690063,27.041636,4.125000,0.836572
0.050000,39.500000,4.600000,20.000000,14.000000,0.815996,0.435191,0.067184,0.072532,3.169365,617934.656714,5141827.564968,2235.000000,214.114471,70.206169,11.375000,0.269996
0.150000,39.500000,4.600000,20.000000,14.000000,0.815996,0.435191,0.067184,0.072532,3.169365,617934.656714,5141827.564968,2235.000000,214.114471,70.206169,11.375000,0.477127
0.300000,39.500000,4.600000,20.000000,14.000000,0.815996,0.435191,0.067184,0.072532,3.169365,617934.656714,5141827.564968,2235.000000,214.114471,70.206169,11.375000,0.478714
0.450000,39.500000,4.600000,20.000000,14.000000,0.815996,0.435191,0.067184,0.072532,3.169365,617934.656714,5141827.564968,2235.000000,214.114471,70.206169,11.375000,0.571793
0.050000,132.800000,77.900000,20.000000,14.000000,0.689405,0.207653,0.029665,0.032482,1.639175,348712.373884,5069655.140339,1266.000000,202.249023,59.424320,9.375000,0.132922
0.150000,132.800000,77.900000,20.000000,14.000000,0.689405,0.207653,0.029665,0.032482,1.639175,348712.373884,5069655.140339,1266.000000,202.249023,59.424320,9.375000,0.145686
0.280000,132.800000,77.900000,20.000000,14.000000,0.689405,0.207653,0.029665,0.032482,1.639175,348712.373884,5069655.140339,1266.000000,202.249023,59.424320,9.375000,0.101159
0.050000,191.300000,146.200000,20.000000,13.000000,0.870486,0.279182,0.044591,0.039883,2.229548,800083.111258,4821924.081276,525.000000,353.157227,15.737098,5.500000,0.311910
0.150000,191.300000,146.200000,20.000000,13.000000,0.870486,0.279182,0.044591,0.039883,2.229548,800083.111258,4821924.081276,525.000000,353.157227,15.737098,5.500000,0.321384
0.300000,191.300000,146.200000,20.000000,13.000000,0.870486,0.279182,0.044591,0.039883,2.229548,800083.111258,4821924.081276,525.000000,353.157227,15.737098,5.500000,0.298943
0.600000,191.300000,146.200000,20.000000,13.000000,0.870486,0.279182,0.044591,0.039883,2.229548,800083.111258,4821924.081276,525.000000,353.157227,15.737098,5.500000,0.139026
0.050000,170.800000,129.400000,21.000000,14.000000,0.893772,0.220725,0.033980,0.031532,1.727103,617921.312929,4871782.451445,711.000000,140.527542,27.528395,4.125000,0.276025
0.150000,170.800000,129.400000,21.000000,14.000000,0.893772,0.220725,0.033980,0.031532,1.727103,617921.312929,4871782.451445,711.000000,140.527542,27.528395,4.125000,0.337020
0.300000,170.800000,129.400000,21.000000,14.000000,0.893772,0.220725,0.033980,0.031532,1.727103,617921.312929,4871782.451445,711.000000,140.527542,27.528395,4.125000,0.231119
0.050000,197.700000,147.000000,19.000000,13.000000,0.685687,0.138570,0.023095,0.022981,1.045211,921519.319946,4595629.848530,821.000000,112.166344,36.443451,5.750000,0.746992
0.150000,197.700000,147.000000,19.000000,13.000000,0.685687,0.138570,0.023095,0.022981,1.045211,921519.319946,4595629.848530,821.000000,112.166344,36.443451,5.750000,0.653243
0.300000,197.700000,147.000000,19.000000,13.000000,0.685687,0.138570,0.023095,0.022981,1.045211,921519.319946,4595629.848530,821.000000,112.166344,36.443451,5.750000,0.674001
0.540000,197.700000,147.000000,19.000000,13.000000,0.685687,0.138570,0.023095,0.022981,1.045211,921519.319946,4595629.848530,821.000000,112.166344,36.443451,5.750000,0.545073
0.050000,212.300000,155.700000,19.000000,13.000000,0.740680,0.113530,0.018451,0.018922,0.847782,722931.352647,4781770.085363,363.000000,69.443954,53.400024,7.500000,0.376009
0.150000,212.300000,155.700000,19.000000,13.000000,0.740680,0.113530,0.018451,0.018922,0.847782,722931.352647,4781770.085363,363.000000,69.443954,53.400024,7.500000,0.367539
0.300000,212.300000,155.700000,19.000000,13.000000,0.740680,0.113530,0.018451,0.018922,0.847782,722931.352647,4781770.085363,363.000000,69.443954,53.400024,7.500000,0.397238
0.600000,212.300000,155.700000,19.000000,13.000000,0.740680,0.113530,0.018451,0.018922,0.847782,722931.352647,4781770.085363,363.000000,69.443954,53.400024,7.500000,0.386662
0.050000,114.100000,76.500000,20.000000,14.000000,0.922887,0.464293,0.077382,0.073250,3.417007,870250.302465,4682406.023598,1637.000000,90.000000,62.500000,9.375000,0.204586
0.150000,114.100000,76.500000,20.000000,14.000000,0.922887,0.464293,0.077382,0.073250,3.417007,870250.302465,4682406.023598,1637.000000,90.000000,62.500000,9.375000,0.219557
0.300000,114.100000,76.500000,20.000000,14.000000,0.922887,0.464293,0.077382,0.073250,3.417007,870250.302465,4682406.023598,1637.000000,90.000000,62.500000,9.375000,0.218280
0.600000,114.100000,76.500000,20.000000,14.000000,0.922887,0.464293,0.077382,0.073250,3.417007,870250.302465,4682406.023598,1637.000000,90.000000,62.500000,9.375000,0.210901
